event_id,chain_id,event_chain,evidence_ids,evidence_texts,evidence_source_types,evidence_urls,evidence_titles,evidence_dates,review_decision,revised_event_chain,revised_evidence_ids,reviewer_note,reviewer_id,adjudication_status
E026,CHAIN_E026_001,患者庞某某因水肿入院，误诊为肾病，治疗后死亡 ||| 媒体报道引发社会关注，家属质疑医院误诊 ||| 邓州市卫健委发布初步通报，认定存在漏诊误诊，成立专案组 ||| 专案组调查后初步认定为医疗事故，医院需担责,ev-01799;ev-00625;ev-00622;ev-00627,"据邓州市卫生健康委员会微信公众号消息,河南邓州市卫健委6月1日发布情况通报: 5月31日,媒体报道“怀胎7月女大学生被当肾病医治后身亡”一事,引发社会关注。初步查明,2024年2月7日,患者庞某某因“ ||| 初步查明,2024年2月7日,患者庞某某因“水肿三天”入住邓州市人民医院接受治疗,因病情加重,2月12日先后转至南阳市第一人民医院、南阳市中心医院治疗,于2月20日上午死亡。事件发生后,邓州市卫健委牵 ||| 6月1日,河南邓州市卫生健康委员会迅速介入调查,并发布了情况说明,证实这是一起严重的医疗事故,将依法追究相关人员的责任。 ||| 经过事情的发酵后, 邓州市卫健委牵头,成立了工作专案组, 调查事故原因,经过将近4个月的调查取证,初步认为 这是一起患者未能真实说明病情,然后医疗人员漏诊误诊所造成的医疗事故 。 医院通报 目前, 邓",social_media ||| mainstream_news ||| social_media ||| social_media,https://www.guancha.cn/politics/2024_06_01_736736.shtml ||| https://www.sohu.com/a/783063667_121106884 ||| https://www.toutiao.com/article/7375569640669381156/ ||| https://www.toutiao.com/article/7375379006025220635/,,,uncertain,,,,,
E026,CHAIN_E026_002,患者怀胎7月被误诊为肾病，病情加重转院后死亡 ||| 5月31日媒体曝光事件，公众舆论强烈反应 ||| 6月1日卫健委通报：患者未如实说明病情，医护人员漏诊误诊 ||| 卫健委牵头成立工作专案组，依法追究责任,ev-01805;ev-01797;ev-00622,"情况说明5月31日,媒体报道“怀胎7月女大学生被当肾病医治后身亡”一事,引发社会关注。初步查明,2024年2月7日,患者庞某某因“水肿三天”入住邓州市人民医院接受治疗,因病情加重,2月12日先后转至南 ||| 原标题:“怀胎7月女大学生被当肾病医治后身亡”,官方通报 5月31日,有媒体报道“怀胎7月女大学生被当肾病医治后身亡”一事,引发社会关注。6月1日,邓州市卫生健康委员会发布情况说明,全文如下: 情况说 ||| 6月1日,河南邓州市卫生健康委员会迅速介入调查,并发布了情况说明,证实这是一起严重的医疗事故,将依法追究相关人员的责任。",social_media ||| mainstream_news ||| social_media,https://www.163.com/dy/article/J3KC5QGA05329WZS.html ||| https://mil.news.sina.com.cn/2024-06-01/doc-inaxfenc9766413.shtml ||| https://www.toutiao.com/article/7375569640669381156/,,,uncertain,,,,,
E026,CHAIN_E026_003,2024年2月7日患者入院，2月12日转院，2月20日死亡 ||| 社会关注：媒体报道“怀胎7月女大学生被当肾病医治后身亡” ||| 邓州市卫健委发布情况说明，展开调查 ||| 初步认定医疗事故，进行后续整改及追责,ev-00625;ev-01798;ev-00624,"初步查明,2024年2月7日,患者庞某某因“水肿三天”入住邓州市人民医院接受治疗,因病情加重,2月12日先后转至南阳市第一人民医院、南阳市中心医院治疗,于2月20日上午死亡。事件发生后,邓州市卫健委牵 ||| 新京报讯 据邓州卫健委官微消息, 5月31日,媒体报道“怀胎7月女大学生被当肾病医治后身亡”一事,引发社会关注。初步查明,2024年2月7日,患者庞某某因“水肿三天”入住邓州市人民医院接受治疗,因病情 ||| 5月31日,媒体报道“怀胎7月女大学生被当肾病医治后身亡”一事,引发社会关注。初步查明,2024年2月7日,患者庞某某因“水肿三天”入住邓州市人民医院接受治疗,因病情加重,2月12日先后转至南阳市第一",mainstream_news ||| mainstream_news ||| mainstream_news,https://www.sohu.com/a/783063667_121106884 ||| https://www.bjnews.com.cn/detail/1717219391129772.html ||| https://moment.rednet.cn/content/646840/83/13961961.html,,,uncertain,,,,,
E027,CHAIN_E027_001,"Police discover医托 fraud ring operating around Shanghai hospitals ||| Victims report being scammed by gang members posing as hospital insiders ||| Police arrest 40 suspects, close down the operation ||| Prosecutor's office handles the case, victims seek compensation",ev-01814;ev-00643;ev-00642;ev-01812,"记者19日从上海市公安局浦东分局获悉,近日,当地警方捣毁一个专门在各个知名医院周边实施“医托”诈骗的团伙。经初步查证,该案涉及被害人近千名,涉案金额达450余万元。 记者:陈杰、兰天鸣 报道员:吴一凡 ||| 2024年1月19日,上海浦东警方成功捣毁了一个专门实施医托诈骗的团伙。这个团伙由40名成员组成,他们在短短半年时间内,通过在全市三甲医院的门诊等候区或挂号区搭讪并引诱近千名患者,实施了诈骗,涉案金额 ||| 近期上海浦东警方抓捕捣毁一个涉嫌诈骗的犯罪团伙,在知名医院周围搭讪介绍受害者到所谓的名医那里就诊,殊不知医生药材都是假的,没什么效果。目前涉案人员已被拘留在上海浦东看守所。医托诈骗在近几年是非常常见的 ||| 在上海各大医院进行“医托”诈骗,共涉及被害人1800余人,涉案金额达700余万元......近日,上海市浦东新区人民检察院(以下简称“浦东新区检察院”)办理了一起“医托”团伙诈骗案。 1月31日,澎湃",mainstream_news ||| social_media ||| social_media ||| mainstream_news,https://www.sohu.com/a/753024734_267106 ||| https://www.toutiao.com/article/7326165855321031168/ ||| https://www.163.com/dy/article/IP28RHCQ0529R0CJ.html ||| https://finance.sina.com.cn/jjxw/2024-01-31/doc-inafmpiw1469884.shtml,,,uncertain,,,,,
E027,CHAIN_E027_002,Gang targets patients at hospital outpatient areas ||| Media exposes the scam methods and victim stories ||| Police launch investigation and raid the gang's hideout ||| Legal proceedings initiated; public awareness raised on prevention,ev-01822;ev-00645;ev-01821;ev-01814,"在医院你是否遇到过这样的人明明不认识却“热心”地和你拉家常让你感受到“温暖”告诉你哪里哪里的医生是治这种病的专家又便宜效果又好这些医托经常出没于医院挂号处、医院大门附近地铁口、火车站、医院等周边用欺骗 ||| 近日,上海警方捣毁一个在各大医院实施“医托”诈骗的团伙,这一团伙内部分工明确,谎称有从重点医院退休的知名中医看诊,最终将高于市场价数倍的中药卖给被害人,从中牟利。 从监控视频中可以看到,医托分工明确, ||| 在医院周边,若有“好心人”推荐某中医馆名医,一定要小心!近日,上海浦东警方捣毁了“医托”诈骗团伙,40余人被抓,被害人近千名,涉案金额450余万元。 澎湃新闻记者 邹桥 编辑 何羽茜 视频来源 上海浦 ||| 记者19日从上海市公安局浦东分局获悉,近日,当地警方捣毁一个专门在各个知名医院周边实施“医托”诈骗的团伙。经初步查证,该案涉及被害人近千名,涉案金额达450余万元。 记者:陈杰、兰天鸣 报道员:吴一凡",social_media ||| mainstream_news ||| mainstream_news ||| mainstream_news,https://www.toutiao.com/article/7330227051842241058/ ||| https://www.kankanews.com/detail/Gr21mgvZ12e ||| https://www.thepaper.cn/newsDetail_forward_26067366 ||| https://www.sohu.com/a/753024734_267106,,,uncertain,,,,,
E028,CHAIN_E028_001,群众反映HPV疫苗预约难 ||| 福州疾控上线紧缺疫苗排队预约系统 ||| 福州市卫健委公布200家接种单位名单,ev-01257;ev-01279;ev-00669;ev-00664;ev-00688,"预约数量达数万人 排队注射需等一年 ...... 近日,不少市民反映称 福州地区四价和九价 宫颈癌(HPV)疫苗一针难求 记者走访了多家社区卫生服务中心 了解情况 约苗近一年还排在1.45万位之后 小 ||| “HPV(人乳头瘤病毒)疫苗社会关注度高,多次接到‘预约难’投诉,怎样能方便群众快捷了解信息、掌握动态、有序预约,减少这方面工作的投诉,希望卫健委党委能尽快完善具体落实举措,早日解决群众烦心事.... ||| 东南网12月25日讯(福建日报记者 张静雯 通讯员 林文婧)近日,“福州疾控”微信公众号上线“紧缺疫苗排队预约”系统。目前已推出HPV疫苗排队预约,今后将视情况推出其他紧缺疫苗排队服务。 据介绍,该排 ||| 福州市紧缺疫苗排队预约系统上线 HPV疫苗线上免费预约! 2023-12-20 17:08:41来源:福州新闻网 福州市紧缺疫苗排队预约系统上线!HPV疫苗线上免费预约! 福州新闻网版权与免责声明:1 ||| 福州公布200家HPV疫苗接种单位 2024-03-20 08:28:45来源:福州晚报 作者:陈丹 19日,福州市卫健委在“福州卫生健康”微信公众号上公布了全市200家HPV疫苗接种单位名单及相关信",social_media ||| official ||| social_media ||| mainstream_news ||| social_media,https://www.163.com/dy/article/FU5Q7RM00550HO04.html ||| http://www.ljjjjc.gov.cn/lzsd/18769285.html ||| http://fjnews.fjsen.com/2023-12/25/content_31487387.htm ||| https://news.fznews.com.cn/fzxw/20231220/e347r3N0KQ.shtml ||| https://news.fznews.com.cn/fzxw/20240320/39E68A1521.shtml,,,uncertain,,,,,
E028,CHAIN_E028_002,福州疾控上线紧缺疫苗排队预约系统 ||| 系统运行并发布常见问答 ||| 福州市卫健委扩大接种点覆盖,ev-00664;ev-00669;ev-00685;ev-00688,"福州市紧缺疫苗排队预约系统上线 HPV疫苗线上免费预约! 2023-12-20 17:08:41来源:福州新闻网 福州市紧缺疫苗排队预约系统上线!HPV疫苗线上免费预约! 福州新闻网版权与免责声明:1 ||| 东南网12月25日讯(福建日报记者 张静雯 通讯员 林文婧)近日,“福州疾控”微信公众号上线“紧缺疫苗排队预约”系统。目前已推出HPV疫苗排队预约,今后将视情况推出其他紧缺疫苗排队服务。 据介绍,该排 ||| 【导语】:2023年12月20日,福州疾控上线“紧缺疫苗排队预约”系统,目前推出HPV疫苗排队预约,常见问答见正文。 2024福州HPV疫苗排队预约常见疑问解答 如何查看是否获得预约接种资格? 系统会 ||| 福州公布200家HPV疫苗接种单位 2024-03-20 08:28:45来源:福州晚报 作者:陈丹 19日,福州市卫健委在“福州卫生健康”微信公众号上公布了全市200家HPV疫苗接种单位名单及相关信",mainstream_news ||| social_media ||| public_web ||| social_media,https://news.fznews.com.cn/fzxw/20231220/e347r3N0KQ.shtml ||| http://fjnews.fjsen.com/2023-12/25/content_31487387.htm ||| http://fz.bendibao.com/news/202419/72417.shtm ||| https://news.fznews.com.cn/fzxw/20240320/39E68A1521.shtml,,,uncertain,,,,,
E028,CHAIN_E028_003,HPV疫苗紧缺引发排队难投诉 ||| 福州推出线上排队预约系统 ||| 系统持续优化并更新接种单位信息,ev-01257;ev-01279;ev-00667;ev-00688,"预约数量达数万人 排队注射需等一年 ...... 近日,不少市民反映称 福州地区四价和九价 宫颈癌(HPV)疫苗一针难求 记者走访了多家社区卫生服务中心 了解情况 约苗近一年还排在1.45万位之后 小 ||| “HPV(人乳头瘤病毒)疫苗社会关注度高,多次接到‘预约难’投诉,怎样能方便群众快捷了解信息、掌握动态、有序预约,减少这方面工作的投诉,希望卫健委党委能尽快完善具体落实举措,早日解决群众烦心事.... ||| 陈琳辉)“福州紧缺疫苗排队预约新系统已上线,今后福州市紧缺疫苗都将在此平台统一预约,全程可查。”5月5日,福建省福州市疾控中心工作人员告诉人民日报健康客户端记者,全新升级的新系统已经过多次调整优化,更 ||| 福州公布200家HPV疫苗接种单位 2024-03-20 08:28:45来源:福州晚报 作者:陈丹 19日,福州市卫健委在“福州卫生健康”微信公众号上公布了全市200家HPV疫苗接种单位名单及相关信",social_media ||| official ||| social_media ||| social_media,https://www.163.com/dy/article/FU5Q7RM00550HO04.html ||| http://www.ljjjjc.gov.cn/lzsd/18769285.html ||| https://www.163.com/dy/article/J1ELBIOS052583KJ.html ||| https://news.fznews.com.cn/fzxw/20240320/39E68A1521.shtml,,,uncertain,,,,,
E029,CHAIN_E029_001,男子跨过门诊楼五楼防护栏意欲跳楼 ||| 医院职工试图拉住未成功，坠楼发生 ||| 医院第一时间抢救并报警，配合调查 ||| 医院发布后续情况通报，回应社会关切,ev-00691;ev-00696;ev-00697,"广西医科大学第一附属医院4月20日下午发布“4·19门诊大楼男子坠楼事件”后续情况通报。 1、坠楼经过 2024年4月19日15时许,广西医科大学第一附属医院门诊大楼五楼一名男子跨过防护栏,意欲跳楼。 ||| 2024年4月19日15时许,我院门诊大楼发生一起男子坠楼事件。事件发生后,医院第一时间组织抢救并报警,配合公安机关开展调查。 广西医科大学第一附属医院 ||| 为回应社会关切,进一步通报事件后续情况。 一、坠楼经过 2024年4月19日15时许,我院门诊大楼五楼一名男子跨过防护栏,意欲跳楼。我院一名职工冲出科室,伸手试图拉住该男子,但未成功。不幸事件发生后,",mainstream_news ||| public_web ||| public_web,https://www.thepaper.cn/newsDetail_forward_27091536 ||| https://www.gxmuyfy.cn/notice/noticetzgg/27120.html ||| https://www.gxmuyfy.cn/notice/noticetzgg/27123.html,,,uncertain,,,,,
E029,CHAIN_E029_002,2024年4月19日15时许，男子跨过防护栏 ||| 男子坠楼事件发生 ||| 医院发布坠楼经过通报 ||| 医院公布调查进展和后续情况,ev-00693;ev-00699;ev-01833,"广西医科大学第一附属医院4月20日下午发布“4·19门诊大楼男子坠楼事件”后续情况通报。 一、坠楼经过 2024年4月19日15时许,广西医科大学第一附属医院门诊大楼五楼一名男子跨过防护栏,意欲跳楼。 ||| 20日下午,广西医科大学第一附属医院发布“4·19门诊大楼男子坠楼事件”后续情况通报: 一、坠楼经过 2024年4月19日15时许,我院门诊大楼五楼一名男子跨过防护栏,意欲跳楼。我院一名职工冲出科室, ||| 为回应社会关切,进一步通报事件后续情况。 一、坠楼经过 2024年4月19日15时许,我院门诊大楼五楼一名男子跨过防护栏,意欲跳楼。我院一名职工冲出科室,伸手试图拉住该男子,但未成功。不幸事件发生后,",mainstream_news ||| public_web ||| mainstream_news,https://m.163.com/dy/article/J08A10K00530JPVV.html ||| http://m.shaoxing.com.cn/p/3187898.html ||| https://finance.sina.com.cn/jjxw/2024-04-20/doc-inasnqhq8405724.shtml,,,uncertain,,,,,
